date,nh3,no2,so2,o3,ws,wd,temperature,RH,pressure,SRAD,rainf,pm01,pm25,pm10,cl_pm25,nh4_pm25,no3_pm25,om_pm25,so4_pm25,bc,cl_marga,no3_marga,so4_marga,na_marga,nh4_marga,hcl_marga,hono_magar,hno3_marga
2021-07-09 15:00,5.913300464,1.177329368,2,46.25944876,4.5,273,26.5,77,1002,656,0,3.916666667,4.558333333,5.008333333,0.01441667,0.32441667,0.31125,0.97066667,3.42333333,0.410909091,0.01,0.16,2.36,0.03,1.6,0.439321217,0.489728827,0.361432296
2021-07-09 16:00,4.743885955,1.042563524,2,47.15190636,4.5,275,26,79.3,1002.1,494,0,4.141666667,4.891666667,5.416666667,0.01141667,0.4265,0.38875,1.01925,3.72133333,0.337090909,0.01,0.18,2.44,0.04,1.68,0.624037657,0.611551285,0.531688864
2021-07-09 17:00,4.521493048,1.199299583,1.5,48.33499717,4,273,25.3,82.5,1002.4,310,0,4.183333333,4.825,5.166666667,0.01966667,0.38758333,0.43808333,1.03391667,3.7465,0.366666667,0.01,0.2,2.56,0.04,1.65,0.657305964,0.546889018,0.614060836
2021-07-09 18:00,4.153963716,0.874742043,1.5,48.81470543,3.1,270,24.7,86.8,1002.8,116,0,4.116666667,4.75,5.008333333,0.013,0.42391667,0.60966667,1.04325,3.665,0.378090909,0.01,0.35,2.34,0.04,1.6,0.47763376,0.375682497,0.497451657
2021-07-09 19:00,3.286822722,1.813824554,1.5,43.61540558,1.8,257,23.6,91,1003.1,17,0,4.108333333,5.675,6.375,0.00733333,0.32541667,0.49225,0.932,3.48825,0.363777778,0.01,0.33,2.21,0.04,1.51,0.258069539,0.373918658,0.310429941
2021-07-09 20:00,6.147993937,1.810678095,1.5,41.76889224,1.3,222,22.8,93.5,1003.5,0,0,4.15,4.666666667,4.825,0.03425,0.28741667,1.44575,1.12525,2.41683333,0.3217,0.02,0.86,1.7,0.04,1.42,0.12860121,0.440896224,0.180149329
2021-07-09 21:00,8.146962686,1.252454007,2,38.76356546,1.7,198,22.6,94.9,1004.1,0,0,5.166666667,5.766666667,6.025,0.07375,0.79533333,2.84266667,2.03691667,2.076,0.407125,0.05,1.58,1.39,0.04,1.53,0.067629501,0.566403041,0.113479534
2021-07-09 22:00,13.01353957,2.770668118,2,36.52893678,2,195,22.5,95.8,1004.5,0,0,6.908333333,7.7,7.941666667,0.19541667,1.15133333,4.37125,2.773,2.1645,0.489083333,0.11,1.99,1.42,0.04,1.62,0.040546964,0.796556002,0.093842959
2021-07-09 23:00,24.86139798,2.297094725,2,38.76658465,2.2,195,22.5,96.5,1004.6,0,0,10.14166667,11.24166667,11.45,0.28816667,2.41608333,8.06458333,3.8275,2.96175,0.438416667,0.22,3.87,1.64,0.04,2.25,0.027025411,0.932605472,0.086003943
2021-07-10 0:00,23.25780457,1.916163417,2,35.99753429,2.3,187,22.6,96.3,1004.5,0,0,8.791666667,9.841666667,10.2,0.20783333,1.58433333,5.42183333,4.3835,2.43333333,0.446,0.17,2.89,1.54,0.04,1.91,0.020265998,0.948180351,0.078173597
2021-07-10 1:00,41.46130694,2.469726058,2,33.22637257,2.6,195,22.8,94.7,1004.5,0,0,10.51666667,11.73333333,12.20833333,0.26166667,1.69416667,5.77966667,5.36833333,2.83366667,0.465666667,0.21,3.12,1.74,0.04,2.09,0.020241996,1.030775149,0.081985062
2021-07-10 2:00,35.33394668,2.942994246,2,31.46702025,2.6,198,23.1,93.5,1004.4,0,0,12.56666667,13.99166667,14.5,0.30316667,2.06783333,6.52866667,6.98683333,3.0965,0.564333333,0.25,3.47,1.88,0.05,2.19,0.013480883,1.113354785,0.078001274
2021-07-10 3:00,26.70466278,2.365915243,2,33.089382,2.6,187,23.1,93,1004.2,0,0,18.96666667,21.25,21.925,0.474,3.4435,10.4635,9.99216667,4.65183333,0.712583333,0.36,5.06,2.5,0.05,2.96,0.013473824,1.253827403,0.081858453
2021-07-10 4:00,35.86680128,2.45394861,2,30.61534027,2.5,189,22.9,93.1,1004.2,0,0,20.9,23.45833333,24.18333333,0.542,4.469,13.51466667,11.86416667,5.6695,0.7485,0.43,6.3,2.94,0.05,3.47,0.013468786,1.347360478,0.08572441
2021-07-10 5:00,27.91593931,3.252459827,2,31.62374586,2.2,195,22.7,94.1,1004.4,7,0,22.3,25.09166667,25.99166667,0.70633333,4.57766667,13.3215,12.73433333,5.69483333,0.836583333,0.53,6.47,3.01,0.05,3.6,0.013453268,1.371889687,0.093409793
2021-07-10 6:00,25.34318839,3.243028104,2,37.04909803,2.2,187,23.1,93.2,1004.9,80,0,27.76666667,31.325,32.325,1.233,6.13533333,17.1095,14.016,6.79816667,1.173833333,0.76,8.35,3.6,0.06,4.52,0.013459905,1.356909805,0.101243862
2021-07-10 7:00,29.13591316,2.11292505,2,42.41472481,2.9,183,24.1,89.7,1005.4,229,0,28.11666667,31.84166667,32.98333333,0.71183333,5.96483333,16.569,14.27233333,7.43,1.077,0.59,9.01,4.11,0.06,4.82,0.01350811,1.414145217,0.101606459
2021-07-10 8:00,17.75510428,1.537199096,2,52.43954457,3.7,181,25.1,85.3,1005.4,429,0,51.825,58.675,60.60833333,0.53416667,5.15433333,13.37333333,12.21583333,7.46383333,20.19833333,0.7,7.93,4.42,0.08,4.66,0.020347473,1.304387255,0.117731816
2021-07-10 9:00,14.64853295,0.929059108,2,55.69480477,3.9,190,26.1,80.8,1005,520,0,19.64166667,22.91666667,24.14166667,0.28666667,4.65216667,11.03883333,10.97883333,8.21833333,0.682416667,0.3,7.42,5.34,0.07,4.9,0.054472113,0.908193352,0.149710131
2021-07-10 10:00,13.53031772,0.543373891,2,58.64527717,4,208,26.9,77.2,1004.9,538,0,18.4,20.51666667,21.39166667,0.14166667,3.40766667,7.72333333,10.20683333,7.34316667,0.846166667,0.15,5.45,5.09,0.06,4.38,0.088892171,0.588584439,0.189908655
2021-07-10 11:00,18.41809005,0.744552211,1.5,58.70946799,4.3,219,27.4,75.2,1004.9,647,0,15.13333333,16.89166667,17.63333333,0.08266667,2.78666667,5.38866667,10.15966667,7.05116667,0.75225,0.07,3.4,4.8,0.06,3.76,0.116571283,0.462623344,0.206314313
2021-07-10 12:00,18.86012526,0.493140431,2,58.61307549,4.7,229,27.8,73.8,1004.7,799,0,12.45,13.875,14.61666667,0.044,1.84966667,2.50616667,9.05233333,6.4965,0.617916667,0.03,1.87,4.72,0.07,3.29,0.123723819,0.405097947,0.206808087
2021-07-10 13:00,17.94548389,0.49225251,2,56.21315063,4.9,238,28,74.4,1004.5,823,0,9.683333333,10.90833333,11.54166667,0.054,1.47883333,2.02416667,8.38416667,6.29933333,0.554909091,0.02,1.11,4.15,0.06,2.83,0.17243473,0.390457016,0.247434233
2021-07-10 14:00,15.4753585,1.414644247,2,54.55263223,5,236,27.9,75.5,1004.4,696,0,8.558333333,9.65,10.25833333,0.04733333,1.4795,1.458,7.253,6.53016667,0.583666667,0.01,0.64,4.18,0.07,2.71,0.276278271,0.337437174,0.343691309
2021-07-10 15:00,6.645905526,1.411135956,2,59.31033806,5.1,232,27.8,75.8,1004.4,617,0,10,11.66666667,12.575,0.07833333,1.85233333,2.96633333,8.42983333,6.45766667,0.782333333,0.04,1.46,3.92,0.08,2.84,0.281477235,0.319430446,0.353535303
2021-07-10 16:00,4.921187333,0.915236647,2,56.94187616,5.1,230,27.5,78.7,1004.4,484,0,8.833333333,10.61666667,11.63333333,0.06283333,1.82533333,2.60733333,7.719,6.1505,0.5925,0.06,1.61,3.54,0.11,2.72,0.239689354,0.355812451,0.336808457
2021-07-10 17:00,5.878553312,0.66026222,2,54.509834,5.3,227,26.6,84,1004.5,306,0,7.891666667,9.616666667,10.43333333,0.06966667,1.4885,1.57933333,7.439,6.16866667,0.6,0.07,1.05,3.51,0.15,2.41,0.287890607,0.350822773,0.396608087
2021-07-10 18:00,5.327647089,0.6907992,2,56.57560707,4.9,229,25.6,87.8,1004.8,113,0,7.166666667,8.683333333,9.433333333,0.06316667,1.16933333,1.26083333,8.905,5.61933333,0.727583333,0.06,0.75,3.31,0.16,2.27,0.253273552,0.376887821,0.368344701
2021-07-10 19:00,5.439700541,1.339210295,2,50.89879744,3.9,228,24.5,90,1005.2,11,0,5.458333333,7.458333333,8.408333333,0.18133333,0.856,1.323,5.97316667,4.29483333,0.6235,0.19,0.84,2.75,0.19,2.01,0.142873145,0.427348285,0.228319321
2021-07-10 20:00,14.75609568,1.151240903,1.5,55.57115138,3.4,221,23.6,91.5,1005.9,0,0,7.433333333,9.333333333,10.19166667,0.19116667,1.22333333,1.846,9.7945,5.22466667,0.891166667,0.18,1,3.09,0.17,2.13,0.054392655,0.553611629,0.114085809
2021-07-10 21:00,13.81450714,1.189875228,2,50.4483784,3.2,215,23.2,91.7,1006.5,0,0,9.2,11.15,12.05833333,0.46383333,1.94416667,3.11,9.3245,5.88216667,0.692333333,0.32,1.49,3.45,0.15,2.45,0.027098205,0.588388531,0.086235598
2021-07-10 22:00,18.56325987,1.557813971,2,47.86141332,2.8,200,23,91.2,1006.7,0,0,10.60833333,12.68333333,13.61666667,0.532,2.21183333,4.0715,10.39566667,6.09866667,0.738083333,0.49,2.27,3.87,0.15,2.96,0.020292309,0.592726419,0.070447579
2021-07-10 23:00,18.58665075,2.265908906,2,45.56622303,2.4,184,22.7,91,1006.8,0,0,12.41666667,14.73333333,15.74166667,0.573,2.314,4.44333333,10.0535,5.8175,0.999916667,0.57,2.49,3.61,0.11,2.86,0.006751595,0.62828005,0.066410793
2021-07-11 0:00,20.77889746,1.671782808,2,50.11847359,2.4,174,22.4,90.6,1006.7,0,0,13.15,16,17.025,0.71866667,2.81283333,6.28833333,9.92733333,5.9325,0.890833333,0.67,3.51,3.68,0.11,3.2,0.00674717,0.685422841,0.062463308
2021-07-11 1:00,27.80727836,1.751182106,2,51.62113498,2.2,162,22.1,90.5,1006.4,0,0,9.225,11.26666667,12.15,0.60933333,2.30483333,5.49783333,7.42583333,4.65666667,0.506583333,0.58,3.25,2.97,0.11,2.74,0.013484103,0.726729004,0.070217914
2021-07-11 2:00,27.68873851,2.012178243,2,48.98841421,2.2,151,21.9,91.2,1006.1,0,0,7.533333333,9.216666667,10.09166667,0.3695,1.57333333,4.13083333,6.80216667,3.996,0.455833333,0.41,2.57,2.59,0.09,2.41,0.02020267,0.762440598,0.074032852
2021-07-11 3:00,30.32788638,2.597787284,2,42.33151044,2,155,21.7,92.2,1006.2,0,0,9.416666667,11.35833333,12.45,0.4295,2.0425,5.0985,8.89,4.244,0.540916667,0.4,2.97,2.76,0.24,2.19,0.020212572,0.841185634,0.077967515
2021-07-11 4:00,31.94836667,2.328754653,1.5,41.18104703,1.8,161,21.6,93.1,1006.7,0,0,8.45,10.15,11.225,0.5085,1.7865,4.44283333,9.14916667,4.04316667,0.449444444,0.47,2.43,2.59,0.1,2.5,0.020198489,0.945021822,0.081808849
2021-07-11 5:00,19.43171224,1.598035747,2,49.47690022,1.9,159,21.7,93.2,1007.2,7,0,5.733333333,7.341666667,8.416666667,0.424,1.12466667,3.03866667,7.16166667,3.29633333,0.557,0.4,1.73,2.11,0.11,2.1,0.026909705,1.001649594,0.093420794
2021-07-11 6:00,16.08953119,1.422414726,2,49.71441329,2,147,22.5,91.1,1007.7,56,0,4.808333333,6.491666667,7.566666667,0.3435,0.82283333,2.40333333,6.01933333,2.97266667,0.516416667,0.32,1.3,1.96,0.11,1.91,0.040350785,0.959586644,0.097280121
2021-07-11 7:00,17.79019753,1.764760027,2,46.24725376,2.4,154,23.9,86.8,1007.7,132,0,5.3,7.025,8.125,0.3015,0.94233333,2.27883333,6.0865,3.353,0.5215,0.31,1.33,2.09,0.11,1.98,0.033691539,0.909213201,0.0935719
2021-07-11 8:00,21.16660043,1.807647702,1,43.73536181,3,180,25.4,83.1,1007.9,166,0,6.008333333,7.691666667,8.758333333,0.40133333,1.11283333,2.69533333,6.86533333,3.27233333,0.657,0.36,1.48,2.09,0.12,2.17,0.040506675,0.858588024,0.105468426
2021-07-11 9:00,18.53228563,1.391188526,2,40.21299722,3.5,202,26.3,81.5,1008.1,254,0,5.525,7.225,8.241666667,0.3965,0.74616667,2.39083333,12.67,2.8315,0.625583333,0.27,1.27,2.02,0.12,2.05,0.040583377,0.797271349,0.101754504
2021-07-11 10:00,16.59999787,0.833762049,2,39.18160921,3.9,216,27,80.6,1008,371,0,4.425,6.008333333,6.841666667,0.27066667,0.65183333,1.43583333,6.6115,3.02183333,0.426416667,0.16,0.79,1.88,0.12,1.84,0.040751935,0.742645815,0.106107019
2021-07-11 11:00,9.649851901,0.672654435,2,40.84723542,4.3,222,27.7,79,1007.8,513,0,4.891666667,6.425,7.216666667,0.10516667,0.624,1.146,5.908,3.69783333,0.572166667,0.09,0.69,2.2,0.15,1.92,0.075113727,0.603666555,0.138285942
2021-07-11 12:00,7.378151237,1.209142333,2,41.09533048,4.3,228,28.2,76.9,1007.6,612,0,5.2,6.6,7.316666667,0.04483333,0.608,0.82733333,6.16516667,4.293,0.438166667,0.06,0.59,2.58,0.17,2.07,0.095702565,0.466491625,0.154256513
2021-07-11 13:00,5.590869835,1.205500376,2,44.4559163,4.4,239,28.6,75.1,1007.3,709,0,5.45,6.841666667,7.8,0.03233333,0.73166667,0.69,6.3715,4.65916667,1.03775,0.05,0.55,2.9,0.16,2.16,0.068636601,0.3938702,0.119140764
2021-07-11 14:00,6.057598514,1.20185842,2,46.04290575,4.5,244,28.6,74.9,1006.9,617,0,5.716666667,7.433333333,8.15,0.047,0.61833333,0.783,6.2905,4.43316667,0.393083333,0.06,0.58,2.77,0.16,2.13,0.068601423,0.398988179,0.123049026
2021-07-11 15:00,5.725135934,1.198216463,2,41.91262063,3.9,245,28.6,74.8,1006.7,490,0,6.016666667,7.466666667,8.091666667,0.08383333,0.76383333,1.01283333,6.1415,4.44866667,0.509416667,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11 16:00,7.131278583,1.008012787,2,42.25558731,3.5,251,28.3,75.7,1006.7,345,0,5.833333333,7.4,8.075,0.07233333,0.94416667,1.054,5.85166667,4.80166667,0.485666667,0.06,0.67,2.65,0.17,2.04,0.068532817,0.419847249,0.142752737
2021-07-11 17:00,9.497213255,0.823582567,2,43.70288459,3.1,251,27.5,79.3,1006.5,134,0,6.866666667,8.608333333,9.375,0.13416667,1.23216667,1.63416667,5.37266667,5.45283333,0.419,0.13,1.07,3.08,0.18,2.29,0.07510097,0.402376018,0.134312099
2021-07-11 18:00,6.183359742,1.044210522,1.5,46.7965169,2.5,248,26.5,84.4,1006.3,47,0,8.65,10.88333333,11.75,0.316,1.77916667,2.83283333,6.37816667,6.37466667,0.585083333,0.22,1.5,3.32,0.18,2.34,0.0611532,0.45314873,0.117945478
2021-07-11 19:00,12.40089378,0.969809476,2,44.98203743,2,255,25.3,89.3,1006.9,5,0,9.583333333,11.81666667,12.61666667,0.33933333,2.12416667,3.2785,6.306,6.9335,0.552833333,0.26,1.81,3.42,0.17,2.31,0.047453324,0.525695478,0.094137618
2021-07-11 20:00,7.360292183,0.930225598,2,43.28212393,1,256,24.4,91,1007.5,0,0,13.18333333,15.70833333,16.50833333,0.68333333,2.864,5.59066667,6.929,6.94566667,0.560333333,0.49,3.19,3.91,0.15,3.11,0.020341206,0.651992736,0.070617331
2021-07-11 21:00,15.57129677,2.943796265,2,36.10245474,0.7,174,24.2,91.1,1007.7,0,0,13.025,15.10833333,15.91666667,0.6825,2.33716667,4.6345,7.5075,5.903,0.925166667,0.57,2.81,3.54,0.1,2.68,0.013553407,0.740974445,0.062736722
2021-07-11 22:00,27.54547752,2.623079645,2,31.6497654,1.2,153,24,91.9,1007.6,0,0,12.95833333,14.71666667,15.275,0.5565,2.2095,4.524,8.18266667,5.635,0.866333333,0.5,2.68,3.44,0.09,2.65,0.006778003,0.751628805,0.054905157
2021-07-11 23:00,19.09953839,2.862883234,1.5,28.25742791,1.1,167,23.8,92.6,1007.5,0,0,15.28333333,17,17.46666667,1.55183333,2.4945,4.33616667,8.40966667,5.0725,1.21925,1.3,2.51,3.21,0.08,2.92,NA,0.745317316,0.054827523
2021-07-12 0:00,35.34922513,3.39818934,2,25.65641183,0.8,191,23.6,93.2,1007.4,0,0,15.01666667,16.71666667,17.38333333,0.84516667,2.7035,5.95875,9.5475,5.95883333,0.888666667,0.73,3.09,3.33,0.07,2.84,NA,0.771138107,0.050883375
2021-07-12 1:00,37.77220537,2.975763274,2,23.09413523,0.6,202,23.4,93.3,1007.2,0,0,14.33333333,15.89166667,16.425,0.85058333,2.649,5.975,9.40183333,5.31808333,0.811083333,0.7,3.07,3.12,0.07,2.68,NA,0.796415251,0.054732053
2021-07-12 2:00,18.51293478,1.433071492,1.5,32.53669634,0.8,202,23.3,93.2,1007.3,0,0,13.44166667,15.11666667,15.6,0.53308333,2.4005,5.62108333,8.88908333,5.60125,0.760583333,0.54,3.45,3.48,0.06,2.86,NA,0.795610023,0.050771236
2021-07-12 3:00,20.01528442,1.270250611,2,32.74710717,0.5,206,23.1,93.7,1007.3,0,0,13.2,14.71666667,15.19166667,0.45283333,2.42108333,5.29491667,9.25091667,5.92016667,0.813333333,0.4,2.83,3.6,0.07,2.78,NA,0.738238965,0.050785406
2021-07-12 4:00,31.48029266,1.671245579,2,29.02099214,0.6,104,22.9,94.1,1007.3,0,0,13.96666667,15.525,16.15,0.48375,2.65125,6.14666667,9.26,6.05416667,0.789833333,0.4,3.3,3.47,0.07,2.7,NA,0.70154053,0.050781911
2021-07-12 5:00,22.81781329,2.467961518,2,28.57379759,1.3,93,22.6,95,1007.8,6,0,14.48333333,15.93333333,16.35,0.49975,2.68858333,6.03416667,9.53775,5.94091667,0.885666667,0.41,3.25,3.37,0.06,2.71,NA,0.669591583,0.046838069
2021-07-12 6:00,24.65888022,3.29041786,2,24.20010154,1.4,112,23.1,94.5,1008.4,66,0,16.09166667,17.89166667,18.63333333,0.72441667,2.638,6.17283333,10.88591667,5.63041667,1.054333333,0.56,3.5,3.44,0.07,2.91,NA,0.664854539,0.046872907
2021-07-12 7:00,26.64093568,2.418721305,2,28.65442762,1.8,143,24.4,91.7,1008.6,147,0,19.1,21.625,22.55833333,1.241,3.71883333,7.45208333,10.43125,7.26466667,1.10425,0.91,4.02,3.88,0.06,3.25,NA,0.645199317,0.046966452
2021-07-12 8:00,37.04052193,2.412462245,2,30.02858974,2,166,25.8,88,1008.5,167,0,20.9,23.70833333,24.86666667,0.7775,3.43091667,7.81658333,11.81541667,6.99741667,1.346166667,0.72,4.73,4.23,0.08,3.42,NA,0.531471928,0.043188624
2021-07-12 9:00,24.45790322,2.236831664,2,32.88544814,2.3,195,27.2,83.2,1008.3,393,0,16.54166667,19.00833333,20.29166667,0.56608333,2.75641667,5.81,11.24216667,6.38508333,0.863583333,0.51,3.67,4.2,0.08,3.55,NA,0.407257325,0.039463528
2021-07-12 10:00,17.53811988,1.387012691,2,36.05043589,2,194,28.3,78,1007.9,577,0,11.15833333,13.06666667,14.11666667,0.17275,1.63283333,2.88741667,9.39941667,5.60016667,0.690090909,0.16,1.77,3.46,0.09,2.72,NA,0.339767892,0.035650251
2021-07-12 11:00,17.41201223,1.167893889,2,38.39315591,1.8,147,29.4,73,1007.3,726,0,10.08333333,11.85,12.83333333,0.14233333,1.53283333,2.80141667,9.49258333,5.21641667,0.769833333,0.1,1.39,3.3,0.1,2.74,0.006861573,0.420355219,0.039701515
2021-07-12 12:00,11.98163549,0.733256366,2,40.16449323,1.9,152,30.6,68.5,1006.8,858,0,6.925,8.316666667,9.075,0.05216667,0.86616667,0.96258333,7.71475,4.9565,0.720833333,0.05,0.8,3.07,0.12,2.81,0.006898984,0.85064407,0.059876959
2021-07-12 13:00,8.893842355,1.183310307,2,44.77735084,2.4,224,30.9,67.7,1006.6,815,0,6.291666667,7.6,8.241666667,0.02941667,0.84391667,0.93891667,7.42066667,4.63641667,0.698916667,0.03,0.59,3.03,0.14,2.62,0.03457922,1.474835274,0.08803416
2021-07-12 14:00,10.86356798,1.17973456,2,46.53971856,4.1,259,30,71.9,1006.3,736,0,6.691666667,8.041666667,8.725,0.05058333,0.84758333,0.93908333,8.88475,4.87858333,1.057583333,0.03,0.59,2.9,0.16,2.63,0.096874365,2.366383133,0.168156433
2021-07-12 15:00,7.34822978,1.176158814,2,38.78346473,3.7,261,29,76.2,1006,573,0,3.941666667,5.333333333,6.1,0.0325,0.75175,0.62658333,4.41458333,4.78991667,0.437166667,0.05,0.61,2.69,0.19,2.38,0.144544984,2.40727614,0.219043203
2021-07-12 16:00,5.125461735,1.172583067,2,38.14558656,3,253,28.8,77,1005.8,465,0,3.216666667,4.65,5.316666667,0.0205,0.70475,0.52683333,3.99833333,4.67591667,0.3976,0.06,0.61,2.47,0.24,2.17,0.261474219,2.374493176,0.334432076
2021-07-12 17:00,5.0222117,0.66128609,2,34.85748272,2.8,252,28.2,79.9,1005.8,183,0,3.141666667,4.675,5.45,0.04175,0.62891667,0.49816667,3.02283333,4.674,1.396583333,0.1,0.61,2.56,0.28,2.13,0.411143656,1.716368372,0.487675362
2021-07-12 18:00,5.266157967,0.8000315,2,34.35770091,2.2,240,27.1,84.9,1006,80,0,3.991666667,5.325,5.9,0.05475,0.65783333,0.51091667,2.86291667,4.62533333,0.437916667,0.11,0.57,2.63,0.25,1.99,0.218820733,1.29918265,0.284875006
2021-07-12 19:00,5.590991762,0.661358993,2,34.106815,1.4,219,26.1,87.3,1006.2,13,0,3.3,4.35,5.091666667,0.055,0.67525,0.52125,3.01825,4.42541667,0.392090909,0.11,0.56,2.72,0.24,1.89,0.088839849,0.938001132,0.150255859
2021-07-12 20:00,11.52125102,1.184125552,1.5,30.69539847,1.3,184,25.5,87.6,1006.2,0,0,3.691666667,4.616666667,4.975,0.09366667,0.66783333,0.77975,3.39391667,4.3395,0.410909091,0.14,0.59,2.65,0.21,1.89,0.040971732,0.736060502,0.090874968
2021-07-12 21:00,20.87446282,2.648794513,2,29.31006797,1.7,166,25.3,87.7,1006.4,0,0,4.45,5.391666667,5.825,0.14058333,0.68291667,1.12566667,3.75408333,4.26325,0.522,0.2,0.81,2.75,0.18,1.9,0.020460826,0.634671203,0.063140098
2021-07-12 22:00,32.39175147,7.020197222,2,20.93417485,2,154,25,88.5,1006.6,0,0,5.558333333,6.483333333,6.9,0.25808333,0.88441667,1.76,4.899,4.16425,0.752777778,0.27,1.06,2.71,0.15,2,0.013615818,0.570168374,0.055147411
2021-07-12 23:00,48.4323923,5.826008563,2,19.49391178,2.4,155,24.8,89.2,1006.6,0,0,5.575,6.466666667,6.9,0.25658333,0.93808333,1.98316667,6.05225,3.84408333,0.749,0.3,1.23,2.61,0.13,2.03,0.006790909,0.55821234,0.051080442
2021-07-13 0:00,27.81618698,3.574006112,2,24.03027549,2.5,158,24.5,89.4,1006.4,0,0,3.85,4.683333333,5.208333333,0.14258333,0.63833333,1.41041667,5.51866667,3.6765,0.505333333,0.17,0.76,2.44,0.12,1.73,0.006781728,0.52590343,0.054935333
2021-07-13 1:00,36.53768533,4.744267495,2,18.44458406,2.1,146,24.2,89.3,1006.2,0,0,4.341666667,5.216666667,5.858333333,0.17875,0.62616667,1.60516667,5.94633333,3.59091667,0.6025,0.18,0.85,2.43,0.12,1.81,0.006775408,0.530667446,0.054884136
2021-07-13 2:00,52.32830767,6.057827383,2,15.9189987,2,145,24,89.2,1006.2,0,0,5.716666667,6.525,7.025,0.25266667,1.02275,2.51975,7.08508333,3.45583333,0.66025,0.24,1.27,2.26,0.09,1.9,NA,0.613662308,0.046961564
2021-07-13 3:00,50.59902078,3.847048628,1.5,18.42006845,2.3,149,23.8,89.2,1006.2,0,0,3.9,4.725,5.375,0.16766667,0.58733333,1.75383333,5.00925,3.11025,0.413727273,0.2,1.12,2.19,0.1,1.87,NA,0.654760236,0.046899828
2021-07-13 4:00,36.74100707,3.669603485,2,17.19560844,2.5,142,23.6,89.5,1006.2,0,0,2.933333333,3.591666667,4.1,0.12741667,0.42433333,1.37975,3.91433333,2.70241667,0.365272727,0.15,0.78,1.88,0.12,1.69,NA,0.65850252,0.042894075
2021-07-13 5:00,32.97819524,3.066272924,2,15.60743196,2.8,129,23.4,90.2,1006.3,6,0,3.325,4.05,4.55,0.305,0.48975,1.64458333,5.15525,2.68983333,0.345090909,0.23,0.81,1.83,0.09,1.83,NA,0.735855402,0.038939565
2021-07-13 6:00,34.3630009,3.032415436,2,18.20059965,2.7,124,24,89.8,1006.5,87,0,3.016666667,3.791666667,4.433333333,0.23591667,0.37291667,1.26933333,3.75766667,2.62391667,0.461272727,0.23,0.73,1.77,0.08,1.72,NA,0.838555528,0.039104755
2021-07-13 7:00,28.83851074,2.499735779,2,18.49959532,2.6,135,25.3,85.7,1006.8,243,0,2.575,3.358333333,3.991666667,0.09583333,0.14375,0.81525,2.85283333,2.63975,0.516916667,0.15,0.6,1.91,0.1,1.77,NA,0.837926785,0.039321192
2021-07-13 8:00,12.33756213,1.22726842,2,19.91697543,3.3,152,26.8,78.9,1007.1,449,0,2.008333333,2.708333333,3.158333333,0.03866667,0.12641667,0.43116667,2.40041667,2.83291667,0.367454545,0.08,0.38,1.94,0.11,1.73,0.006833032,0.757731178,0.043490012
2021-07-13 9:00,13.4577107,1.045945734,2,22.86922879,4.2,164,28,72.7,1007.1,510,0,1.483333333,2.133333333,2.6,0.03141667,0.01583333,0.26058333,1.75925,2.19808333,0.239875,0.06,0.32,1.61,0.14,1.96,NA,NA,NA
2021-07-13 10:00,10.32281764,1.392773139,2,27.10940625,4.6,172,28.7,70.1,1007.1,738,0,1.266666667,1.85,2.291666667,0.01208333,0.01225,0.27008333,1.87933333,1.97083333,0.248272727,0.06,0.37,1.39,0.16,2.29,NA,NA,NA
2021-07-13 11:00,8.774535491,0.780115863,2,30.76937414,4.4,179,29.2,69.3,1006.9,688,0,1.425,2.008333333,2.383333333,0.01308333,0.02741667,0.30308333,2.63091667,2.10983333,0.423833333,0.04,0.42,1.45,0.19,1.99,NA,NA,NA
2021-07-13 12:00,11.59495734,0.802443408,2,32.57659275,4.5,186,29.7,67.1,1006.7,672,0,1.741666667,2.441666667,2.925,0.01508333,0.02966667,0.3055,3.1625,2.429,0.308636364,0.03,0.4,1.57,0.17,1.83,0.344784709,0.561478238,0.486767062
2021-07-13 13:00,11.52655675,0.82392197,2,35.42765113,4.6,189,30,66.4,1006.4,814,0,1.891666667,2.458333333,2.983333333,0.03366667,0.08516667,0.34166667,3.31316667,2.74525,0.285272727,0.02,0.38,1.82,0.17,1.95,0.30437126,0.418418816,0.368232532
2021-07-13 14:00,7.508989422,0.44800504,2,37.14420044,4.3,192,30.2,66.1,1006.4,716,0,1.791666667,2.283333333,2.608333333,0.00666667,0.04916667,0.30975,2.96641667,2.0765,0.267909091,0.01,0.33,1.67,0.15,1.78,0.423379673,0.382141457,0.493956427
2021-07-13 15:00,13.03319821,0.898976255,2,37.73627774,4,200,30.1,66.6,1006.2,582,0,1.891666667,2.866666667,3.625,0.02166667,0.05108333,0.34341667,3.33258333,2.0425,0.32625,0.01,0.29,1.55,0.13,1.69,0.576462639,0.382399274,0.671108756
2021-07-13 16:00,14.82328329,1.855712506,2,38.12548263,3.8,203,29.9,69.3,1006,318,0,2.225,2.825,3.641666667,0.01866667,0.212,0.39083333,5.01408333,2.20408333,0.405,0.01,0.29,1.58,0.13,1.73,0.609972098,0.403138428,0.717899563
2021-07-13 17:00,17.06804042,2.099380893,2,33.53177585,3.4,201,29.3,73.2,1006,218,0,2.4,2.866666667,3.2,0.01091667,0.05558333,0.43366667,5.02941667,2.19141667,0.561636364,0.01,0.27,1.5,0.12,1.58,0.463436445,0.439840151,0.580318939
