"date","pm10","pm25","so2","o3","co","no2"
2015-01-18 13:30:00,27,15,4,40,700,5
2015-01-18 13:45:00,27,15,4,40,700,5
2015-01-18 14:00:00,23,13,4,41,600,5
2015-01-18 14:15:00,23,13,4,41,600,5
2015-01-18 14:30:00,23,13,4,41,600,5
2015-01-18 14:45:00,23,13,4,41,600,5
2015-01-18 15:00:00,29,13,4,40,600,6
2015-01-18 15:15:00,29,13,4,40,600,6
2015-01-18 15:30:00,29,13,4,40,600,6
2015-01-18 15:45:00,29,13,4,40,600,6
2015-01-18 16:00:00,23,15,4,39,600,7
2015-01-18 16:15:00,23,15,4,39,600,7
2015-01-18 16:30:00,23,15,4,39,600,7
2015-01-18 16:45:00,23,15,4,39,600,7
2015-01-18 17:00:00,27,15,4,34,700,12
2015-01-18 17:15:00,27,15,4,34,700,12
2015-01-18 17:30:00,27,15,4,34,700,12
2015-01-18 17:45:00,27,15,4,34,700,12
2015-01-18 18:00:00,25,13,4,35,700,11
2015-01-18 18:15:00,25,13,4,35,700,11
2015-01-18 18:30:00,25,13,4,35,700,11
2015-01-18 18:45:00,25,13,4,35,700,11
2015-01-18 19:00:00,27,17,4,30,700,16
2015-01-18 19:15:00,27,17,4,30,700,16
2015-01-18 19:30:00,27,17,4,30,700,16
2015-01-18 19:45:00,27,17,4,30,700,16
2015-01-18 20:00:00,31,19,4,25,700,20
2015-01-18 20:15:00,31,19,4,25,700,20
2015-01-18 20:30:00,31,19,4,25,700,20
2015-01-18 20:45:00,31,19,4,25,700,20
2015-01-18 21:00:00,31,25,4,25,700,18
2015-01-18 21:15:00,31,25,4,25,700,18
2015-01-18 21:30:00,31,25,4,25,700,18
2015-01-18 21:45:00,31,25,4,25,700,18
2015-01-18 22:00:00,31,19,4,19,700,24
2015-01-18 22:15:00,31,19,4,19,700,24
2015-01-18 22:30:00,31,19,4,19,700,24
2015-01-18 22:45:00,31,19,4,19,700,24
2015-01-18 23:00:00,29,27,5,36,800,14
2015-01-18 23:15:00,29,27,5,36,800,14
2015-01-18 23:30:00,29,27,5,36,800,14
2015-01-18 23:45:00,29,27,5,36,800,14
2015-01-19 00:00:00,61,43,11,40,1000,12
2015-01-19 00:15:00,61,43,11,40,1000,12
2015-01-19 00:30:00,61,43,11,40,1000,12
2015-01-19 00:45:00,61,43,11,40,1000,12
2015-01-19 01:00:00,117,83,10,38,1000,11
2015-01-19 01:15:00,117,83,10,38,1000,11
2015-01-19 01:30:00,117,83,10,38,1000,11
2015-01-19 01:45:00,117,83,10,38,1000,11
2015-01-19 02:00:00,103,71,9,33,1000,14
2015-01-19 02:15:00,103,71,9,33,1000,14
2015-01-19 02:30:00,103,71,9,33,1000,14
2015-01-19 02:45:00,103,71,9,33,1000,14
2015-01-19 03:00:00,109,71,9,34,1000,12
2015-01-19 03:15:00,109,71,9,34,1000,12
2015-01-19 03:30:00,109,71,9,34,1000,12
2015-01-19 03:45:00,109,71,9,34,1000,12
2015-01-19 04:00:00,99,61,9,32,900,14
2015-01-19 04:15:00,99,61,9,32,900,14
2015-01-19 04:30:00,99,61,9,32,900,14
2015-01-19 04:45:00,99,61,9,32,900,14
2015-01-19 05:00:00,89,53,9,30,900,16
2015-01-19 05:15:00,89,53,9,30,900,16
2015-01-19 05:30:00,89,53,9,30,900,16
2015-01-19 05:45:00,89,53,9,30,900,16
2015-01-19 06:00:00,81,45,8,25,900,21
2015-01-19 06:15:00,81,45,8,25,900,21
2015-01-19 06:30:00,81,45,8,25,900,21
2015-01-19 06:45:00,81,45,8,25,900,21
2015-01-19 07:00:00,83,53,7,12,1000,37
2015-01-19 07:15:00,83,53,7,12,1000,37
2015-01-19 07:30:00,83,53,7,12,1000,37
2015-01-19 07:45:00,83,53,7,12,1000,37
2015-01-19 08:00:00,79,53,9,9,1200,53
2015-01-19 08:15:00,79,53,9,9,1200,53
2015-01-19 08:30:00,79,53,9,9,1200,53
2015-01-19 08:45:00,79,53,9,9,1200,53
2015-01-19 09:00:00,95,61,9,18,1100,39
2015-01-19 09:15:00,95,61,9,18,1100,39
2015-01-19 09:30:00,95,61,9,18,1100,39
2015-01-19 09:45:00,95,61,9,18,1100,39
2015-01-19 10:00:00,99,57,8,36,900,15
2015-01-19 10:15:00,99,57,8,36,900,15
2015-01-19 10:30:00,99,57,8,36,900,15
2015-01-19 10:45:00,99,57,8,36,900,15
2015-01-19 11:00:00,103,43,6,40,700,10
2015-01-19 11:15:00,103,43,6,40,700,10
2015-01-19 11:30:00,103,43,6,40,700,10
2015-01-19 11:45:00,103,43,6,40,700,10
2015-01-19 12:00:00,69,17,5,42,800,8
2015-01-19 12:15:00,69,17,5,42,800,8
2015-01-19 12:30:00,69,17,5,42,800,8
2015-01-19 12:45:00,69,17,5,42,800,8
2015-01-19 13:00:00,69,25,5,42,800,8
2015-01-19 13:15:00,69,25,5,42,800,8
2015-01-19 13:30:00,69,25,5,42,800,8
2015-01-19 13:45:00,69,25,5,42,800,8
2015-01-19 14:00:00,73,31,7,41,1000,10
2015-01-19 14:15:00,73,31,7,41,1000,10
2015-01-19 14:30:00,73,31,7,41,1000,10
2015-01-19 14:45:00,73,31,7,41,1000,10
2015-01-19 15:00:00,85,45,NA,NA,NA,NA
2015-01-19 15:15:00,85,45,NA,NA,NA,NA
2015-01-19 15:30:00,85,45,NA,NA,NA,NA
2015-01-19 15:45:00,85,45,NA,NA,NA,NA
2015-01-19 16:00:00,81,41,NA,NA,NA,NA
2015-01-19 16:15:00,81,41,NA,NA,NA,NA
2015-01-19 16:30:00,81,41,NA,NA,NA,NA
2015-01-19 16:45:00,81,41,NA,NA,NA,NA
2015-01-19 17:00:00,81,41,5,39,700,8
2015-01-19 17:15:00,81,41,5,39,700,8
2015-01-19 17:30:00,81,41,5,39,700,8
2015-01-19 17:45:00,81,41,5,39,700,8
2015-01-19 18:00:00,49,35,5,36,700,10
2015-01-19 18:15:00,49,35,5,36,700,10
2015-01-19 18:30:00,49,35,5,36,700,10
2015-01-19 18:45:00,49,35,5,36,700,10
2015-01-19 19:00:00,45,31,5,38,600,7
2015-01-19 19:15:00,45,31,5,38,600,7
2015-01-19 19:30:00,45,31,5,38,600,7
2015-01-19 19:45:00,45,31,5,38,600,7
2015-01-19 20:00:00,45,27,4,40,600,6
2015-01-19 20:15:00,45,27,4,40,600,6
2015-01-19 20:30:00,45,27,4,40,600,6
2015-01-19 20:45:00,45,27,4,40,600,6
2015-01-19 21:00:00,43,21,4,40,500,5
2015-01-19 21:15:00,43,21,4,40,500,5
2015-01-19 21:30:00,43,21,4,40,500,5
2015-01-19 21:45:00,43,21,4,40,500,5
2015-01-19 22:00:00,39,23,4,39,500,6
2015-01-19 22:15:00,39,23,4,39,500,6
2015-01-19 22:30:00,39,23,4,39,500,6
2015-01-19 22:45:00,39,23,4,39,500,6
2015-01-19 23:00:00,35,19,4,38,500,5
2015-01-19 23:15:00,35,19,4,38,500,5
2015-01-19 23:30:00,35,19,4,38,500,5
2015-01-19 23:45:00,35,19,4,38,500,5
2015-01-20 00:00:00,33,15,3,37,500,6
2015-01-20 00:15:00,33,15,3,37,500,6
2015-01-20 00:30:00,33,15,3,37,500,6
2015-01-20 00:45:00,33,15,3,37,500,6
2015-01-20 01:00:00,31,17,3,33,500,8
2015-01-20 01:15:00,31,17,3,33,500,8
2015-01-20 01:30:00,31,17,3,33,500,8
2015-01-20 01:45:00,31,17,3,33,500,8
2015-01-20 02:00:00,33,17,3,29,500,9
2015-01-20 02:15:00,33,17,3,29,500,9
2015-01-20 02:30:00,33,17,3,29,500,9
2015-01-20 02:45:00,33,17,3,29,500,9
2015-01-20 03:00:00,31,17,3,27,500,9
2015-01-20 03:15:00,31,17,3,27,500,9
2015-01-20 03:30:00,31,17,3,27,500,9
2015-01-20 03:45:00,31,17,3,27,500,9
2015-01-20 04:00:00,37,21,3,21,500,13
2015-01-20 04:15:00,37,21,3,21,500,13
2015-01-20 04:30:00,37,21,3,21,500,13
2015-01-20 04:45:00,37,21,3,21,500,13
2015-01-20 05:00:00,35,25,3,21,600,13
2015-01-20 05:15:00,35,25,3,21,600,13
2015-01-20 05:30:00,35,25,3,21,600,13
2015-01-20 05:45:00,35,25,3,21,600,13
2015-01-20 06:00:00,33,19,3,11,600,27
2015-01-20 06:15:00,33,19,3,11,600,27
2015-01-20 06:30:00,33,19,3,11,600,27
2015-01-20 06:45:00,33,19,3,11,600,27
2015-01-20 07:00:00,39,25,4,8,600,26
2015-01-20 07:15:00,39,25,4,8,600,26
2015-01-20 07:30:00,39,25,4,8,600,26
2015-01-20 07:45:00,39,25,4,8,600,26
2015-01-20 08:00:00,49,29,4,11,600,25
2015-01-20 08:15:00,49,29,4,11,600,25
2015-01-20 08:30:00,49,29,4,11,600,25
2015-01-20 08:45:00,49,29,4,11,600,25
2015-01-20 09:00:00,45,33,3,21,600,16
2015-01-20 09:15:00,45,33,3,21,600,16
2015-01-20 09:30:00,45,33,3,21,600,16
2015-01-20 09:45:00,45,33,3,21,600,16
2015-01-20 10:00:00,41,29,3,30,500,10
2015-01-20 10:15:00,41,29,3,30,500,10
2015-01-20 10:30:00,41,29,3,30,500,10
2015-01-20 10:45:00,41,29,3,30,500,10
2015-01-20 11:00:00,37,21,4,36,500,6
2015-01-20 11:15:00,37,21,4,36,500,6
2015-01-20 11:30:00,37,21,4,36,500,6
2015-01-20 11:45:00,37,21,4,36,500,6
2015-01-20 12:00:00,35,23,4,37,500,5
2015-01-20 12:15:00,35,23,4,37,500,5
2015-01-20 12:30:00,35,23,4,37,500,5
2015-01-20 12:45:00,35,23,4,37,500,5
2015-01-20 13:00:00,39,17,4,38,500,6
2015-01-20 13:15:00,39,17,4,38,500,6
2015-01-20 13:30:00,39,17,4,38,500,6
2015-01-20 13:45:00,39,17,4,38,500,6
2015-01-20 14:00:00,39,25,4,37,500,9
2015-01-20 14:15:00,39,25,4,37,500,9
2015-01-20 14:30:00,39,25,4,37,500,9
2015-01-20 14:45:00,39,25,4,37,500,9
2015-01-20 15:00:00,39,23,4,28,600,20
2015-01-20 15:15:00,39,23,4,28,600,20
2015-01-20 15:30:00,39,23,4,28,600,20
2015-01-20 15:45:00,39,23,4,28,600,20
2015-01-20 16:00:00,49,21,5,26,700,28
2015-01-20 16:15:00,49,21,5,26,700,28
2015-01-20 16:30:00,49,21,5,26,700,28
2015-01-20 16:45:00,49,21,5,26,700,28
2015-01-20 17:00:00,57,29,5,19,700,36
2015-01-20 17:15:00,57,29,5,19,700,36
2015-01-20 17:30:00,57,29,5,19,700,36
2015-01-20 17:45:00,57,29,5,19,700,36
2015-01-20 18:00:00,59,35,6,26,900,49
2015-01-20 18:15:00,59,35,6,26,900,49
2015-01-20 18:30:00,59,35,6,26,900,49
2015-01-20 18:45:00,59,35,6,26,900,49
2015-01-20 19:00:00,89,47,5,7,1000,42
2015-01-20 19:15:00,89,47,5,7,1000,42
2015-01-20 19:30:00,89,47,5,7,1000,42
2015-01-20 19:45:00,89,47,5,7,1000,42
2015-01-20 20:00:00,87,57,5,10,1000,38
2015-01-20 20:15:00,87,57,5,10,1000,38
2015-01-20 20:30:00,87,57,5,10,1000,38
2015-01-20 20:45:00,87,57,5,10,1000,38
2015-01-20 21:00:00,69,49,5,9,900,35
2015-01-20 21:15:00,69,49,5,9,900,35
2015-01-20 21:30:00,69,49,5,9,900,35
2015-01-20 21:45:00,69,49,5,9,900,35
2015-01-20 22:00:00,71,47,4,8,800,29
2015-01-20 22:15:00,71,47,4,8,800,29
2015-01-20 22:30:00,71,47,4,8,800,29
2015-01-20 22:45:00,71,47,4,8,800,29
2015-01-20 23:00:00,61,41,3,10,800,24
2015-01-20 23:15:00,61,41,3,10,800,24
2015-01-20 23:30:00,61,41,3,10,800,24
2015-01-20 23:45:00,61,41,3,10,800,24
2015-01-21 00:00:00,49,45,4,10,800,26
2015-01-21 00:15:00,49,45,4,10,800,26
2015-01-21 00:30:00,49,45,4,10,800,26
2015-01-21 00:45:00,49,45,4,10,800,26
2015-01-21 01:00:00,55,41,4,13,700,21
2015-01-21 01:15:00,55,41,4,13,700,21
2015-01-21 01:30:00,55,41,4,13,700,21
2015-01-21 01:45:00,55,41,4,13,700,21
2015-01-21 02:00:00,53,37,5,18,800,17
2015-01-21 02:15:00,53,37,5,18,800,17
2015-01-21 02:30:00,53,37,5,18,800,17
2015-01-21 02:45:00,53,37,5,18,800,17
2015-01-21 03:00:00,55,43,6,18,800,16
2015-01-21 03:15:00,55,43,6,18,800,16
2015-01-21 03:30:00,55,43,6,18,800,16
2015-01-21 03:45:00,55,43,6,18,800,16
2015-01-21 04:00:00,49,41,6,13,800,23
2015-01-21 04:15:00,49,41,6,13,800,23
2015-01-21 04:30:00,49,41,6,13,800,23
2015-01-21 04:45:00,49,41,6,13,800,23
2015-01-21 05:00:00,53,41,5,14,800,19
2015-01-21 05:15:00,53,41,5,14,800,19
2015-01-21 05:30:00,53,41,5,14,800,19
2015-01-21 05:45:00,53,41,5,14,800,19
2015-01-21 06:00:00,55,39,5,16,800,17
2015-01-21 06:15:00,55,39,5,16,800,17
2015-01-21 06:30:00,55,39,5,16,800,17
2015-01-21 06:45:00,55,39,5,16,800,17
2015-01-21 07:00:00,51,35,5,14,800,21
2015-01-21 07:15:00,51,35,5,14,800,21
2015-01-21 07:30:00,51,35,5,14,800,21
2015-01-21 07:45:00,51,35,5,14,800,21
2015-01-21 08:00:00,53,39,5,15,800,22
2015-01-21 08:15:00,53,39,5,15,800,22
2015-01-21 08:30:00,53,39,5,15,800,22
2015-01-21 08:45:00,53,39,5,15,800,22
2015-01-21 09:00:00,57,37,5,17,800,23
2015-01-21 09:15:00,57,37,5,17,800,23
2015-01-21 09:30:00,57,37,5,17,800,23
2015-01-21 09:45:00,57,37,5,17,800,23
2015-01-21 10:00:00,69,51,4,18,800,21
2015-01-21 10:15:00,69,51,4,18,800,21
2015-01-21 10:30:00,69,51,4,18,800,21
2015-01-21 10:45:00,69,51,4,18,800,21
2015-01-21 11:00:00,57,45,4,19,700,20
2015-01-21 11:15:00,57,45,4,19,700,20
2015-01-21 11:30:00,57,45,4,19,700,20
2015-01-21 11:45:00,57,45,4,19,700,20
2015-01-21 12:00:00,49,43,4,20,700,21
2015-01-21 12:15:00,49,43,4,20,700,21
2015-01-21 12:30:00,49,43,4,20,700,21
2015-01-21 12:45:00,49,43,4,20,700,21
2015-01-21 13:00:00,53,41,4,19,700,21
2015-01-21 13:15:00,53,41,4,19,700,21
2015-01-21 13:30:00,53,41,4,19,700,21
2015-01-21 13:45:00,53,41,4,19,700,21
2015-01-21 14:00:00,53,43,4,17,700,25
2015-01-21 14:15:00,53,43,4,17,700,25
2015-01-21 14:30:00,53,43,4,17,700,25
2015-01-21 14:45:00,53,43,4,17,700,25
2015-01-21 15:00:00,59,47,4,17,700,23
2015-01-21 15:15:00,59,47,4,17,700,23
2015-01-21 15:30:00,59,47,4,17,700,23
2015-01-21 15:45:00,59,47,4,17,700,23
2015-01-21 16:00:00,51,45,4,19,700,23
2015-01-21 16:15:00,51,45,4,19,700,23
2015-01-21 16:30:00,51,45,4,19,700,23
2015-01-21 16:45:00,51,45,4,19,700,23
2015-01-21 17:00:00,45,47,4,16,700,26
2015-01-21 17:15:00,45,47,4,16,700,26
2015-01-21 17:30:00,45,47,4,16,700,26
2015-01-21 17:45:00,45,47,4,16,700,26
2015-01-21 18:00:00,51,43,4,12,700,28
2015-01-21 18:15:00,51,43,4,12,700,28
2015-01-21 18:30:00,51,43,4,12,700,28
2015-01-21 18:45:00,51,43,4,12,700,28
2015-01-21 19:00:00,51,45,4,13,700,24
2015-01-21 19:15:00,51,45,4,13,700,24
2015-01-21 19:30:00,51,45,4,13,700,24
2015-01-21 19:45:00,51,45,4,13,700,24
2015-01-21 20:00:00,51,39,4,15,700,22
2015-01-21 20:15:00,51,39,4,15,700,22
2015-01-21 20:30:00,51,39,4,15,700,22
2015-01-21 20:45:00,51,39,4,15,700,22
2015-01-21 21:00:00,49,39,3,13,700,22
2015-01-21 21:15:00,49,39,3,13,700,22
2015-01-21 21:30:00,49,39,3,13,700,22
2015-01-21 21:45:00,49,39,3,13,700,22
2015-01-21 22:00:00,53,45,3,13,700,21
2015-01-21 22:15:00,53,45,3,13,700,21
2015-01-21 22:30:00,53,45,3,13,700,21
2015-01-21 22:45:00,53,45,3,13,700,21
2015-01-21 23:00:00,53,47,4,11,700,24
2015-01-21 23:15:00,53,47,4,11,700,24
2015-01-21 23:30:00,53,47,4,11,700,24
2015-01-21 23:45:00,53,47,4,11,700,24
2015-01-22 00:00:00,53,45,4,15,700,19
2015-01-22 00:15:00,53,45,4,15,700,19
2015-01-22 00:30:00,53,45,4,15,700,19
2015-01-22 00:45:00,53,45,4,15,700,19
2015-01-22 01:00:00,47,43,4,13,700,20
2015-01-22 01:15:00,47,43,4,13,700,20
2015-01-22 01:30:00,47,43,4,13,700,20
2015-01-22 01:45:00,47,43,4,13,700,20
2015-01-22 02:00:00,47,39,3,10,700,29
2015-01-22 02:15:00,47,39,3,10,700,29
2015-01-22 02:30:00,47,39,3,10,700,29
2015-01-22 02:45:00,47,39,3,10,700,29
2015-01-22 03:00:00,41,39,4,19,700,19
2015-01-22 03:15:00,41,39,4,19,700,19
2015-01-22 03:30:00,41,39,4,19,700,19
2015-01-22 03:45:00,41,39,4,19,700,19
2015-01-22 04:00:00,37,39,3,29,600,9
2015-01-22 04:15:00,37,39,3,29,600,9
2015-01-22 04:30:00,37,39,3,29,600,9
2015-01-22 04:45:00,37,39,3,29,600,9
2015-01-22 05:00:00,37,31,4,28,600,10
2015-01-22 05:15:00,37,31,4,28,600,10
2015-01-22 05:30:00,37,31,4,28,600,10
2015-01-22 05:45:00,37,31,4,28,600,10
2015-01-22 06:00:00,27,25,6,17,700,22
2015-01-22 06:15:00,27,25,6,17,700,22
2015-01-22 06:30:00,27,25,6,17,700,22
2015-01-22 06:45:00,27,25,6,17,700,22
2015-01-22 07:00:00,29,27,4,16,700,21
2015-01-22 07:15:00,29,27,4,16,700,21
2015-01-22 07:30:00,29,27,4,16,700,21
2015-01-22 07:45:00,29,27,4,16,700,21
2015-01-22 08:00:00,37,37,5,11,800,34
2015-01-22 08:15:00,37,37,5,11,800,34
2015-01-22 08:30:00,37,37,5,11,800,34
2015-01-22 08:45:00,37,37,5,11,800,34
2015-01-22 09:00:00,53,49,7,14,800,34
2015-01-22 09:15:00,53,49,7,14,800,34
2015-01-22 09:30:00,53,49,7,14,800,34
2015-01-22 09:45:00,53,49,7,14,800,34
2015-01-22 10:00:00,57,51,9,21,800,28
2015-01-22 10:15:00,57,51,9,21,800,28
2015-01-22 10:30:00,57,51,9,21,800,28
2015-01-22 10:45:00,57,51,9,21,800,28
2015-01-22 11:00:00,61,53,7,27,700,21
2015-01-22 11:15:00,61,53,7,27,700,21
2015-01-22 11:30:00,61,53,7,27,700,21
2015-01-22 11:45:00,61,53,7,27,700,21
2015-01-22 12:00:00,53,45,7,31,700,18
2015-01-22 12:15:00,53,45,7,31,700,18
2015-01-22 12:30:00,53,45,7,31,700,18
2015-01-22 12:45:00,53,45,7,31,700,18
2015-01-22 13:00:00,59,41,7,38,700,14
2015-01-22 13:15:00,59,41,7,38,700,14
2015-01-22 13:30:00,59,41,7,38,700,14
2015-01-22 13:45:00,59,41,7,38,700,14
2015-01-22 14:00:00,65,43,6,42,600,11
2015-01-22 14:15:00,65,43,6,42,600,11
2015-01-22 14:30:00,65,43,6,42,600,11
2015-01-22 14:45:00,65,43,6,42,600,11
2015-01-22 15:00:00,51,31,6,44,600,9
2015-01-22 15:15:00,51,31,6,44,600,9
2015-01-22 15:30:00,51,31,6,44,600,9
2015-01-22 15:45:00,51,31,6,44,600,9
2015-01-22 16:00:00,45,31,5,45,600,10
2015-01-22 16:15:00,45,31,5,45,600,10
2015-01-22 16:30:00,45,31,5,45,600,10
2015-01-22 16:45:00,45,31,5,45,600,10
2015-01-22 17:00:00,51,29,5,44,600,9
2015-01-22 17:15:00,51,29,5,44,600,9
2015-01-22 17:30:00,51,29,5,44,600,9
2015-01-22 17:45:00,51,29,5,44,600,9
2015-01-22 18:00:00,47,27,5,37,700,13
2015-01-22 18:15:00,47,27,5,37,700,13
2015-01-22 18:30:00,47,27,5,37,700,13
2015-01-22 18:45:00,47,27,5,37,700,13
2015-01-22 19:00:00,55,37,5,39,700,11
2015-01-22 19:15:00,55,37,5,39,700,11
2015-01-22 19:30:00,55,37,5,39,700,11
2015-01-22 19:45:00,55,37,5,39,700,11
2015-01-22 20:00:00,53,35,4,39,600,12
2015-01-22 20:15:00,53,35,4,39,600,12
2015-01-22 20:30:00,53,35,4,39,600,12
2015-01-22 20:45:00,53,35,4,39,600,12
2015-01-22 21:00:00,55,35,4,32,700,18
2015-01-22 21:15:00,55,35,4,32,700,18
2015-01-22 21:30:00,55,35,4,32,700,18
2015-01-22 21:45:00,55,35,4,32,700,18
2015-01-22 22:00:00,55,43,4,33,700,16
2015-01-22 22:15:00,55,43,4,33,700,16
2015-01-22 22:30:00,55,43,4,33,700,16
2015-01-22 22:45:00,55,43,4,33,700,16
2015-01-22 23:00:00,57,41,4,34,700,16
2015-01-22 23:15:00,57,41,4,34,700,16
2015-01-22 23:30:00,57,41,4,34,700,16
2015-01-22 23:45:00,57,41,4,34,700,16
2015-01-23 00:00:00,55,41,4,34,700,13
2015-01-23 00:15:00,55,41,4,34,700,13
2015-01-23 00:30:00,55,41,4,34,700,13
2015-01-23 00:45:00,55,41,4,34,700,13
2015-01-23 01:00:00,53,35,4,23,700,16
2015-01-23 01:15:00,53,35,4,23,700,16
2015-01-23 01:30:00,53,35,4,23,700,16
2015-01-23 01:45:00,53,35,4,23,700,16
2015-01-23 02:00:00,55,43,3,21,800,14
2015-01-23 02:15:00,55,43,3,21,800,14
2015-01-23 02:30:00,55,43,3,21,800,14
2015-01-23 02:45:00,55,43,3,21,800,14
2015-01-23 03:00:00,59,45,3,15,800,18
2015-01-23 03:15:00,59,45,3,15,800,18
2015-01-23 03:30:00,59,45,3,15,800,18
2015-01-23 03:45:00,59,45,3,15,800,18
2015-01-23 04:00:00,59,45,3,11,800,19
2015-01-23 04:15:00,59,45,3,11,800,19
2015-01-23 04:30:00,59,45,3,11,800,19
2015-01-23 04:45:00,59,45,3,11,800,19
2015-01-23 05:00:00,53,43,3,9,800,20
2015-01-23 05:15:00,53,43,3,9,800,20
2015-01-23 05:30:00,53,43,3,9,800,20
2015-01-23 05:45:00,53,43,3,9,800,20
2015-01-23 06:00:00,53,49,3,8,800,22
2015-01-23 06:15:00,53,49,3,8,800,22
2015-01-23 06:30:00,53,49,3,8,800,22
2015-01-23 06:45:00,53,49,3,8,800,22
2015-01-23 07:00:00,57,45,4,9,800,25
2015-01-23 07:15:00,57,45,4,9,800,25
2015-01-23 07:30:00,57,45,4,9,800,25
2015-01-23 07:45:00,57,45,4,9,800,25
2015-01-23 08:00:00,71,51,5,9,1000,29
2015-01-23 08:15:00,71,51,5,9,1000,29
2015-01-23 08:30:00,71,51,5,9,1000,29
2015-01-23 08:45:00,71,51,5,9,1000,29
2015-01-23 09:00:00,91,69,5,9,1000,29
2015-01-23 09:15:00,91,69,5,9,1000,29
2015-01-23 09:30:00,91,69,5,9,1000,29
2015-01-23 09:45:00,91,69,5,9,1000,29
2015-01-23 10:00:00,85,69,5,11,1000,36
2015-01-23 10:15:00,85,69,5,11,1000,36
2015-01-23 10:30:00,85,69,5,11,1000,36
2015-01-23 10:45:00,85,69,5,11,1000,36
2015-01-23 11:00:00,87,71,6,19,900,40
2015-01-23 11:15:00,87,71,6,19,900,40
2015-01-23 11:30:00,87,71,6,19,900,40
2015-01-23 11:45:00,87,71,6,19,900,40
2015-01-23 12:00:00,75,57,5,35,700,20
2015-01-23 12:15:00,75,57,5,35,700,20
2015-01-23 12:30:00,75,57,5,35,700,20
2015-01-23 12:45:00,75,57,5,35,700,20
2015-01-23 13:00:00,61,41,5,36,700,23
2015-01-23 13:15:00,61,41,5,36,700,23
2015-01-23 13:30:00,61,41,5,36,700,23
2015-01-23 13:45:00,61,41,5,36,700,23
2015-01-23 14:00:00,63,43,4,39,700,18
2015-01-23 14:15:00,63,43,4,39,700,18
2015-01-23 14:30:00,63,43,4,39,700,18
2015-01-23 14:45:00,63,43,4,39,700,18
2015-01-23 15:00:00,55,41,4,39,700,19
2015-01-23 15:15:00,55,41,4,39,700,19
2015-01-23 15:30:00,55,41,4,39,700,19
2015-01-23 15:45:00,55,41,4,39,700,19
2015-01-23 16:00:00,53,37,4,41,600,13
2015-01-23 16:15:00,53,37,4,41,600,13
2015-01-23 16:30:00,53,37,4,41,600,13
2015-01-23 16:45:00,53,37,4,41,600,13
2015-01-23 17:00:00,49,37,4,35,600,16
2015-01-23 17:15:00,49,37,4,35,600,16
2015-01-23 17:30:00,49,37,4,35,600,16
2015-01-23 17:45:00,49,37,4,35,600,16
2015-01-23 18:00:00,41,27,4,29,600,22
2015-01-23 18:15:00,41,27,4,29,600,22
2015-01-23 18:30:00,41,27,4,29,600,22
2015-01-23 18:45:00,41,27,4,29,600,22
2015-01-23 19:00:00,35,23,4,25,600,25
2015-01-23 19:15:00,35,23,4,25,600,25
2015-01-23 19:30:00,35,23,4,25,600,25
2015-01-23 19:45:00,35,23,4,25,600,25
2015-01-23 20:00:00,35,29,3,26,600,22
2015-01-23 20:15:00,35,29,3,26,600,22
2015-01-23 20:30:00,35,29,3,26,600,22
2015-01-23 20:45:00,35,29,3,26,600,22
2015-01-23 21:00:00,27,23,4,23,700,25
2015-01-23 21:15:00,27,23,4,23,700,25
2015-01-23 21:30:00,27,23,4,23,700,25
2015-01-23 21:45:00,27,23,4,23,700,25
2015-01-23 22:00:00,29,25,3,11,800,28
2015-01-23 22:15:00,29,25,3,11,800,28
2015-01-23 22:30:00,29,25,3,11,800,28
2015-01-23 22:45:00,29,25,3,11,800,28
2015-01-23 23:00:00,41,33,3,8,800,28
2015-01-23 23:15:00,41,33,3,8,800,28
2015-01-23 23:30:00,41,33,3,8,800,28
2015-01-23 23:45:00,41,33,3,8,800,28
2015-01-24 00:00:00,47,41,3,9,800,25
2015-01-24 00:15:00,47,41,3,9,800,25
2015-01-24 00:30:00,47,41,3,9,800,25
2015-01-24 00:45:00,47,41,3,9,800,25
2015-01-24 01:00:00,47,39,3,9,800,23
2015-01-24 01:15:00,47,39,3,9,800,23
2015-01-24 01:30:00,47,39,3,9,800,23
2015-01-24 01:45:00,47,39,3,9,800,23
2015-01-24 02:00:00,47,35,3,10,800,18
2015-01-24 02:15:00,47,35,3,10,800,18
2015-01-24 02:30:00,47,35,3,10,800,18
2015-01-24 02:45:00,47,35,3,10,800,18
2015-01-24 03:00:00,43,39,3,10,700,18
2015-01-24 03:15:00,43,39,3,10,700,18
2015-01-24 03:30:00,43,39,3,10,700,18
2015-01-24 03:45:00,43,39,3,10,700,18
2015-01-24 04:00:00,33,37,3,13,700,15
2015-01-24 04:15:00,33,37,3,13,700,15
2015-01-24 04:30:00,33,37,3,13,700,15
2015-01-24 04:45:00,33,37,3,13,700,15
2015-01-24 05:00:00,39,31,3,13,600,15
2015-01-24 05:15:00,39,31,3,13,600,15
2015-01-24 05:30:00,39,31,3,13,600,15
2015-01-24 05:45:00,39,31,3,13,600,15
2015-01-24 06:00:00,33,29,3,12,600,16
2015-01-24 06:15:00,33,29,3,12,600,16
2015-01-24 06:30:00,33,29,3,12,600,16
2015-01-24 06:45:00,33,29,3,12,600,16
2015-01-24 07:00:00,39,37,3,12,600,16
2015-01-24 07:15:00,39,37,3,12,600,16
2015-01-24 07:30:00,39,37,3,12,600,16
2015-01-24 07:45:00,39,37,3,12,600,16
2015-01-24 08:00:00,41,33,3,13,600,17
